module,trial,timestamp,x,y
faces,27,993,867.84,315.36
faces,27,1025,862.08,316.44
faces,27,1059,856.32,318.6
faces,27,1092,852.48,322.92
faces,27,1126,852.48,330.48
faces,27,1159,860.16,335.88
faces,27,1193,906.24,351
faces,27,1226,919.68,348.84
faces,27,1259,929.28,349.92
faces,27,1293,931.2,353.16
faces,27,1326,929.28,359.64
faces,27,1360,869.76,610.2
faces,27,1393,852.48,645.84
faces,27,1426,850.56,656.64
faces,27,1459,844.8,666.36
faces,27,1493,842.88,670.68
faces,27,1526,842.88,672.84
faces,27,1561,842.88,671.76
faces,27,1593,867.84,673.92
faces,27,1626,879.36,680.4
faces,27,1660,887.04,683.64
faces,27,1693,896.64,685.8
faces,27,1726,904.32,685.8
faces,27,1760,1075.2,486
faces,27,1793,1117.44,438.48
faces,27,1826,1125.12,413.64
faces,27,1860,1125.12,401.76
faces,27,1893,1109.76,393.12
faces,27,1960,1079.04,376.92
faces,27,1994,1002.24,325.08
faces,27,2027,986.88,316.44
faces,27,2060,977.28,312.12
faces,27,2094,1015.68,340.2
faces,27,2160,823.68,441.72
faces,27,2194,610.56,400.68
faces,27,2227,604.8,423.36
faces,27,2260,587.52,441.72
faces,27,2294,549.12,436.32
faces,27,2329,545.28,439.56
faces,27,2360,537.6,443.88
faces,27,2394,535.68,443.88
faces,27,2427,533.76,443.88
faces,27,2461,533.76,444.96
faces,27,2495,541.44,474.12
faces,27,2528,510.72,452.52
faces,27,2594,510.72,440.64
faces,27,2627,526.08,437.4
faces,27,2660,526.08,434.16
faces,27,2694,518.4,453.6
faces,27,2728,508.8,454.68
faces,27,2761,514.56,479.52
faces,27,2794,518.4,482.76
faces,27,2828,520.32,493.56
faces,27,2861,524.16,534.6
faces,27,2894,533.76,548.64
faces,27,2961,510.72,882.36
faces,27,2994,552.96,918
faces,27,3028,551.04,922.32
faces,27,3061,562.56,918
faces,27,3128,574.08,911.52
faces,27,3228,612.48,867.24
faces,27,3328,708.48,747.36
faces,27,3395,967.68,651.24
faces,27,3461,1000.32,596.16
faces,27,3528,1017.6,558.36
faces,27,3795,954.24,449.28
faces,27,3828,848.64,361.8
faces,27,3895,1134.72,434.16
faces,27,3928,1140.48,488.16
faces,27,3995,1163.52,509.76
faces,27,4029,1176.96,500.04
faces,27,4063,1167.36,493.56
faces,27,4096,1165.44,493.56
faces,27,4162,1134.72,479.52
faces,27,4196,1113.6,474.12
faces,27,4229,1102.08,468.72
faces,27,4296,1090.56,464.4
faces,27,4329,1084.8,461.16
faces,27,4362,1077.12,454.68
faces,27,4396,1069.44,452.52
faces,27,4429,1069.44,443.88
faces,27,4463,1061.76,446.04
faces,27,4513,929.28,656.64
faces,27,4562,900.48,754.92
faces,27,4596,904.32,847.8
faces,27,4629,923.52,860.76
faces,28,0,752.64,866.16
faces,28,0,729.6,866.16
faces,28,30,696.96,866.16
faces,28,63,685.44,865.08
faces,28,96,681.6,862.92
faces,28,130,666.24,865.08
faces,28,164,672,858.6
faces,28,197,677.76,852.12
faces,28,230,679.68,844.56
faces,28,263,679.68,834.84
faces,28,296,679.68,826.2
faces,28,330,683.52,816.48
faces,28,363,739.2,663.12
faces,28,430,658.56,405
faces,28,463,660.48,423.36
faces,28,497,658.56,433.08
faces,28,563,648.96,441.72
faces,28,597,637.44,444.96
faces,28,631,622.08,443.88
faces,28,680,610.56,443.88
faces,28,731,595.2,444.96
faces,28,765,579.84,444.96
faces,28,797,568.32,446.04
faces,28,831,564.48,442.8
faces,28,864,633.6,422.28
faces,28,897,664.32,414.72
faces,28,931,817.92,367.2
faces,28,997,731.52,392.04
faces,28,1065,597.12,451.44
faces,28,1131,833.28,530.28
faces,28,1231,1159.68,330.48
faces,28,1298,979.2,744.12
faces,28,1364,981.12,699.84
faces,28,1398,696.96,585.36
faces,28,1665,879.36,477.36
faces,28,1698,860.16,421.2
faces,28,1732,814.08,343.44
faces,28,1765,823.68,341.28
faces,28,1798,1075.2,402.84
faces,28,1848,1100.16,412.56
faces,28,1898,1100.16,416.88
faces,28,1932,1094.4,416.88
faces,28,1965,1090.56,414.72
faces,28,1998,1090.56,411.48
faces,28,2032,1088.64,412.56
faces,28,2065,1086.72,409.32
faces,28,2098,1079.04,414.72
faces,28,2132,1061.76,411.48
faces,28,2165,1044.48,411.48
faces,28,2199,1042.56,408.24
faces,28,2249,1036.8,403.92
faces,28,2299,1019.52,407.16
faces,28,2332,1013.76,406.08
faces,28,2367,1000.32,405
faces,28,2399,996.48,405
faces,28,2432,986.88,422.28
faces,28,2499,915.84,714.96
faces,28,2565,912,699.84
faces,28,2633,906.24,671.76
faces,28,2699,902.4,657.72
faces,28,2766,898.56,646.92
faces,28,2832,900.48,636.12
faces,28,2899,906.24,624.24
faces,28,3166,879.36,624.24
faces,28,3199,643.2,642.6
faces,28,3233,552.96,675
faces,28,3266,522.24,652.32
faces,28,3299,472.32,644.76
faces,28,3333,462.72,635.04
faces,28,3367,455.04,623.16
faces,28,3417,447.36,613.44
faces,28,3466,443.52,603.72
faces,28,3501,447.36,589.68
faces,28,3533,453.12,565.92
faces,28,3566,453.12,562.68
faces,28,3600,451.2,565.92
faces,28,3633,455.04,561.6
faces,28,3667,460.8,562.68
faces,28,3700,464.64,561.6
faces,28,3733,470.4,561.6
faces,28,3767,514.56,490.32
faces,28,3817,614.4,306.72
faces,28,3867,572.16,281.88
faces,28,3900,552.96,268.92
faces,28,3933,518.4,247.32
faces,28,3967,480,250.56
faces,28,4000,468.48,255.96
faces,28,4034,456.96,261.36
faces,28,4068,441.6,266.76
faces,28,4101,414.72,271.08
faces,28,4134,401.28,266.76
faces,28,4184,397.44,260.28
faces,28,4234,389.76,252.72
faces,28,4267,407.04,255.96
faces,28,4300,401.28,247.32
faces,28,4334,401.28,261.36
faces,28,4367,397.44,252.72
faces,28,4401,397.44,244.08
faces,28,4434,378.24,235.44
faces,28,4468,399.36,238.68
faces,28,4501,403.2,240.84
faces,28,4535,407.04,241.92
faces,28,4584,412.8,241.92
faces,28,4634,524.16,234.36
faces,29,0,593.28,527.04
faces,29,34,587.52,513
faces,29,67,585.6,496.8
faces,29,100,581.76,481.68
faces,29,134,579.84,467.64
faces,29,167,562.56,454.68
faces,29,200,549.12,447.12
faces,29,234,516.48,410.4
faces,29,267,466.56,384.48
faces,29,300,485.76,393.12
faces,29,351,499.2,355.32
faces,29,400,497.28,319.68
faces,29,434,499.2,305.64
faces,29,467,501.12,287.28
faces,29,501,516.48,276.48
faces,29,534,556.8,217.08
faces,29,568,577.92,211.68
faces,29,601,606.72,200.88
faces,29,634,643.2,193.32
faces,29,668,873.6,332.64
faces,29,702,869.76,325.08
faces,29,752,913.92,358.56
faces,29,801,912,359.64
faces,29,835,904.32,356.4
faces,29,868,917.76,369.36
faces,29,901,938.88,385.56
faces,29,934,969.6,408.24
faces,29,968,1008,511.92
faces,29,1001,969.6,658.8
faces,29,1035,954.24,691.2
faces,29,1068,956.16,696.6
faces,29,1119,892.8,729
faces,29,1153,881.28,723.6
faces,29,1201,900.48,653.4
faces,29,1235,923.52,506.52
faces,29,1268,927.36,495.72
faces,29,1302,933.12,489.24
faces,29,1335,936.96,482.76
faces,29,1368,938.88,478.44
faces,29,1402,950.4,475.2
faces,29,1435,948.48,469.8
faces,29,1468,950.4,466.56
faces,29,1519,1276.8,439.56
faces,29,1569,998.4,392.04
faces,29,1602,986.88,383.4
faces,29,1635,977.28,353.16
faces,29,1668,983.04,352.08
faces,29,1702,988.8,344.52
faces,29,1736,988.8,338.04
faces,29,1769,988.8,340.2
faces,29,1803,954.24,346.68
faces,29,1835,808.32,369.36
faces,29,1869,716.16,392.04
faces,29,1919,691.2,406.08
faces,29,1969,681.6,439.56
faces,29,2002,652.8,477.36
faces,29,2036,629.76,564.84
faces,29,2069,595.2,813.24
faces,29,2102,593.28,849.96
faces,29,2136,591.36,858.6
faces,29,2169,591.36,858.6
faces,29,2203,616.32,848.88
faces,29,2236,624,841.32
faces,29,2286,633.6,830.52
faces,29,2320,662.4,804.6
faces,29,2369,716.16,770.04
faces,29,2403,729.6,760.32
faces,29,2436,768,737.64
faces,29,2469,819.84,734.4
faces,29,2503,879.36,738.72
faces,29,2536,948.48,766.8
faces,29,2803,983.04,775.44
faces,29,2836,936.96,736.56
faces,29,2870,950.4,767.88
faces,29,2903,912,779.76
faces,29,2937,877.44,759.24
faces,29,2970,850.56,739.8
faces,29,3004,791.04,717.12
faces,29,3039,777.6,705.24
faces,29,3087,720,678.24
faces,29,3136,696.96,678.24
faces,29,3170,683.52,667.44
faces,29,3204,666.24,648
faces,29,3237,662.4,630.72
faces,29,3270,656.64,614.52
faces,29,3304,648.96,594
faces,29,3338,645.12,574.56
faces,29,3371,633.6,547.56
faces,29,3404,627.84,523.8
faces,29,3454,627.84,505.44
faces,29,3488,622.08,496.8
faces,29,3537,620.16,490.32
faces,29,3571,620.16,483.84
faces,29,3604,618.24,480.6
faces,29,3637,618.24,479.52
faces,29,3670,616.32,479.52
faces,29,3704,616.32,479.52
faces,29,3737,618.24,476.28
faces,29,3771,622.08,476.28
faces,29,3804,629.76,478.44
faces,29,3855,629.76,477.36
faces,29,3888,639.36,475.2
faces,29,3937,643.2,476.28
faces,29,3971,650.88,476.28
faces,29,4005,664.32,528.12
faces,29,4038,812.16,773.28
faces,29,4071,846.72,794.88
faces,29,4105,873.6,816.48
faces,29,4138,890.88,837
faces,29,4171,925.44,865.08
faces,29,4205,944.64,869.4
faces,29,4255,961.92,868.32
faces,29,4306,969.6,865.08
faces,29,4338,983.04,857.52
faces,29,4371,990.72,851.04
faces,29,4404,992.64,840.24
faces,29,4438,994.56,832.68
faces,29,4471,994.56,822.96
faces,29,4505,998.4,814.32
faces,29,4538,1009.92,802.44
faces,29,4572,1025.28,785.16
faces,29,4622,1027.2,776.52
faces,29,4656,1023.36,775.44
faces,30,31,687.36,160.92
faces,30,65,658.56,169.56
faces,30,115,656.64,126.36
faces,30,148,647.04,117.72
faces,30,215,552.96,163.08
faces,30,267,370.56,293.76
faces,30,332,316.8,349.92
faces,30,365,366.72,366.12
faces,30,432,385.92,361.8
faces,30,515,376.32,352.08
faces,30,582,408.96,343.44
faces,30,665,412.8,320.76
faces,30,732,414.72,297
faces,30,799,629.76,232.2
faces,30,882,816,318.6
faces,30,1134,1032.96,295.92
faces,30,1166,1038.72,280.8
faces,30,1233,1034.88,265.68
faces,30,1282,1017.6,249.48
faces,30,1316,996.48,237.6
faces,30,1349,967.68,247.32
faces,30,1385,871.68,276.48
faces,30,1435,718.08,536.76
faces,30,1466,720,584.28
faces,30,1499,741.12,614.52
faces,30,1534,754.56,636.12
faces,30,1567,766.08,643.68
faces,30,1600,758.4,651.24
faces,30,1633,733.44,651.24
faces,30,1683,700.8,653.4
faces,30,1716,670.08,663.12
faces,30,1750,577.92,675
faces,30,1783,541.44,696.6
faces,30,1833,531.84,711.72
faces,30,1867,531.84,722.52
faces,30,1900,531.84,726.84
faces,30,1934,529.92,729
faces,30,1967,526.08,729
faces,30,2000,526.08,731.16
faces,30,2050,543.36,727.92
faces,30,2083,566.4,721.44
faces,30,2117,595.2,716.04
faces,30,2150,741.12,687.96
faces,30,2200,819.84,673.92
faces,30,2233,877.44,665.28
faces,30,2267,898.56,664.2
faces,30,2301,915.84,666.36
faces,30,2334,927.36,670.68
faces,30,2367,950.4,676.08
faces,30,2400,958.08,684.72
faces,30,2451,963.84,691.2
faces,30,2484,971.52,684.72
faces,30,2517,979.2,667.44
faces,30,2550,994.56,642.6
faces,30,2601,1038.72,546.48
faces,30,2634,1057.92,482.76
faces,30,2667,1071.36,454.68
faces,30,2702,1082.88,413.64
faces,30,2734,1086.72,397.44
faces,30,2768,1079.04,385.56
faces,30,2801,1056,379.08
faces,30,2850,1029.12,365.04
faces,30,2885,695.04,280.8
faces,30,2918,881.28,397.44
faces,30,2967,833.28,429.84
faces,30,3001,816,426.6
faces,30,3068,783.36,428.76
faces,30,3101,735.36,446.04
faces,30,3134,716.16,455.76
faces,30,3169,643.2,432
faces,30,3201,654.72,430.92
faces,30,3251,685.44,435.24
faces,30,3318,720,405
faces,30,3369,721.92,394.2
faces,30,3402,735.36,397.44
faces,30,3435,743.04,380.16
faces,30,3502,760.32,367.2
faces,30,3534,946.56,304.56
faces,30,3568,1032.96,297
faces,30,3618,1042.56,288.36
faces,30,3651,779.52,231.12
faces,30,3685,975.36,262.44
faces,30,3719,994.56,273.24
faces,30,3768,996.48,289.44
faces,30,3802,994.56,292.68
faces,30,3836,988.8,288.36
faces,30,3869,979.2,290.52
faces,30,3902,971.52,290.52
faces,30,3936,961.92,287.28
faces,30,3985,948.48,285.12
faces,30,4018,921.6,284.04
faces,30,4052,833.28,276.48
faces,30,4086,741.12,276.48
faces,30,4136,664.32,275.4
faces,30,4169,595.2,271.08
faces,30,4202,576,267.84
faces,30,4236,562.56,265.68
faces,30,4269,476.16,263.52
faces,30,4303,499.2,275.4
faces,30,4336,499.2,280.8
faces,30,4370,493.44,300.24
faces,30,4419,472.32,316.44
faces,30,4452,432,341.28
faces,30,4485,416.64,347.76
faces,30,4537,408.96,351
faces,30,4569,407.04,352.08
faces,30,4603,422.4,354.24
faces,30,4636,443.52,360.72
faces,31,2,545.28,454.68
faces,31,36,545.28,455.76
faces,31,69,556.8,461.16
faces,31,102,562.56,726.84
faces,31,136,635.52,1096.2
faces,31,186,825.6,462.24
faces,31,219,633.6,866.16
faces,31,252,600.96,927.72
faces,31,302,631.68,864
faces,31,337,648.96,829.44
faces,31,369,679.68,668.52
faces,31,403,677.76,327.24
faces,31,469,508.8,93.96
faces,31,503,562.56,92.88
faces,31,536,819.84,159.84
faces,31,586,781.44,171.72
faces,31,619,762.24,212.76
faces,31,652,395.52,49.68
faces,31,702,689.28,166.32
faces,31,736,432,123.12
faces,31,770,491.52,122.04
faces,31,836,501.12,130.68
faces,31,870,506.88,139.32
faces,31,919,783.36,416.88
faces,31,953,785.28,439.56
faces,31,986,798.72,461.16
faces,31,1019,817.92,468.72
faces,31,1053,1057.92,660.96
faces,31,1103,860.16,604.8
faces,31,1136,894.72,597.24
faces,31,1203,848.64,621
faces,31,1237,846.72,627.48
faces,31,1270,858.24,623.16
faces,31,1303,850.56,632.88
faces,31,1353,842.88,646.92
faces,31,1420,867.84,644.76
faces,31,1470,850.56,641.52
faces,31,1503,566.4,585.36
faces,31,1570,574.08,572.4
faces,31,1603,783.36,656.64
faces,31,1670,858.24,592.92
faces,31,1704,912,474.12
faces,31,1754,906.24,454.68
faces,31,1820,963.84,463.32
faces,31,1872,950.4,461.16
faces,31,1904,950.4,470.88
faces,31,1937,940.8,475.2
faces,31,1970,931.2,481.68
faces,31,2004,892.8,435.24
faces,31,2038,871.68,421.2
faces,31,2071,854.4,415.8
faces,31,2104,837.12,410.4
faces,31,2156,750.72,363.96
faces,31,2221,802.56,413.64
faces,31,2271,764.16,414.72
faces,31,2304,777.6,420.12
faces,31,2338,766.08,437.4
faces,31,2405,750.72,433.08
faces,31,2438,752.64,429.84
faces,31,2471,737.28,430.92
faces,31,2521,725.76,423.36
faces,31,2554,720,422.28
